roomNumber;dayOfWeek;block;capacity;floor;resourceId;detailCodes
R-041;tuesday;A;35;;R-041_tuesday_A;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-041;wednesday;A;35;;R-041_wednesday_A;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-041;friday;B;35;;R-041_friday_B;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-041;monday;B;35;;R-041_monday_B;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-041;saturday;B;35;;R-041_saturday_B;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-041;sunday;B;35;;R-041_sunday_B;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-041;thursday;B;35;;R-041_thursday_B;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-041;tuesday;B;35;;R-041_tuesday_B;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-041;wednesday;B;35;;R-041_wednesday_B;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-041;friday;C;35;;R-041_friday_C;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-041;monday;C;35;;R-041_monday_C;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-041;saturday;C;35;;R-041_saturday_C;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-041;sunday;C;35;;R-041_sunday_C;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-041;tuesday;C;35;;R-041_tuesday_C;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-041;wednesday;C;35;;R-041_wednesday_C;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-041;friday;D;35;;R-041_friday_D;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-041;monday;D;35;;R-041_monday_D;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-041;saturday;D;35;;R-041_saturday_D;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-041;sunday;D;35;;R-041_sunday_D;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-041;thursday;D;35;;R-041_thursday_D;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-041;tuesday;D;35;;R-041_tuesday_D;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-041;wednesday;D;35;;R-041_wednesday_D;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-041;friday;E;35;;R-041_friday_E;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-041;monday;E;35;;R-041_monday_E;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-041;saturday;E;35;;R-041_saturday_E;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-041;sunday;E;35;;R-041_sunday_E;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-041;thursday;E;35;;R-041_thursday_E;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-041;tuesday;E;35;;R-041_tuesday_E;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-041;wednesday;E;35;;R-041_wednesday_E;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-041;friday;F;35;;R-041_friday_F;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-041;monday;F;35;;R-041_monday_F;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-041;saturday;F;35;;R-041_saturday_F;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-041;sunday;F;35;;R-041_sunday_F;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-041;thursday;F;35;;R-041_thursday_F;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-041;tuesday;F;35;;R-041_tuesday_F;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-041;wednesday;F;35;;R-041_wednesday_F;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-041;friday;G;35;;R-041_friday_G;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-041;monday;G;35;;R-041_monday_G;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-041;saturday;G;35;;R-041_saturday_G;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-041;sunday;G;35;;R-041_sunday_G;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-041;thursday;G;35;;R-041_thursday_G;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-041;tuesday;G;35;;R-041_tuesday_G;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-041;wednesday;G;35;;R-041_wednesday_G;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-042;friday;A;55;;R-042_friday_A;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-042;monday;A;55;;R-042_monday_A;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-042;saturday;A;55;;R-042_saturday_A;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-042;sunday;A;55;;R-042_sunday_A;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-042;thursday;A;55;;R-042_thursday_A;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-042;tuesday;A;55;;R-042_tuesday_A;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-042;wednesday;A;55;;R-042_wednesday_A;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-042;friday;B;55;;R-042_friday_B;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-042;monday;B;55;;R-042_monday_B;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-042;saturday;B;55;;R-042_saturday_B;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-042;sunday;B;55;;R-042_sunday_B;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-042;thursday;B;55;;R-042_thursday_B;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-042;tuesday;B;55;;R-042_tuesday_B;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-042;wednesday;B;55;;R-042_wednesday_B;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-042;friday;C;55;;R-042_friday_C;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-042;monday;C;55;;R-042_monday_C;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-042;saturday;C;55;;R-042_saturday_C;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-042;sunday;C;55;;R-042_sunday_C;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-042;tuesday;C;55;;R-042_tuesday_C;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-042;wednesday;C;55;;R-042_wednesday_C;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-042;friday;D;55;;R-042_friday_D;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-042;monday;D;55;;R-042_monday_D;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-042;saturday;D;55;;R-042_saturday_D;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-042;sunday;D;55;;R-042_sunday_D;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-042;thursday;D;55;;R-042_thursday_D;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-042;tuesday;D;55;;R-042_tuesday_D;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-042;wednesday;D;55;;R-042_wednesday_D;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-042;friday;E;55;;R-042_friday_E;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-042;monday;E;55;;R-042_monday_E;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-042;saturday;E;55;;R-042_saturday_E;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-042;sunday;E;55;;R-042_sunday_E;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-042;thursday;E;55;;R-042_thursday_E;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-042;tuesday;E;55;;R-042_tuesday_E;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-042;wednesday;E;55;;R-042_wednesday_E;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-042;friday;F;55;;R-042_friday_F;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-042;monday;F;55;;R-042_monday_F;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-042;saturday;F;55;;R-042_saturday_F;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-042;sunday;F;55;;R-042_sunday_F;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-042;thursday;F;55;;R-042_thursday_F;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-042;tuesday;F;55;;R-042_tuesday_F;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-042;wednesday;F;55;;R-042_wednesday_F;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-042;friday;G;55;;R-042_friday_G;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-042;monday;G;55;;R-042_monday_G;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-042;saturday;G;55;;R-042_saturday_G;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-042;sunday;G;55;;R-042_sunday_G;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-042;thursday;G;55;;R-042_thursday_G;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-042;tuesday;G;55;;R-042_tuesday_G;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-042;wednesday;G;55;;R-042_wednesday_G;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-043;friday;A;55;;R-043_friday_A;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-043;monday;A;55;;R-043_monday_A;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-043;saturday;A;55;;R-043_saturday_A;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-043;sunday;A;55;;R-043_sunday_A;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-043;thursday;A;55;;R-043_thursday_A;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-043;tuesday;A;55;;R-043_tuesday_A;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-043;wednesday;A;55;;R-043_wednesday_A;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-043;friday;B;55;;R-043_friday_B;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-043;monday;B;55;;R-043_monday_B;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-043;saturday;B;55;;R-043_saturday_B;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-043;sunday;B;55;;R-043_sunday_B;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-043;thursday;B;55;;R-043_thursday_B;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-043;tuesday;B;55;;R-043_tuesday_B;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-043;wednesday;B;55;;R-043_wednesday_B;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-043;friday;C;55;;R-043_friday_C;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-043;monday;C;55;;R-043_monday_C;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-043;saturday;C;55;;R-043_saturday_C;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-043;sunday;C;55;;R-043_sunday_C;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-043;tuesday;C;55;;R-043_tuesday_C;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-043;wednesday;C;55;;R-043_wednesday_C;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-043;friday;D;55;;R-043_friday_D;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-043;monday;D;55;;R-043_monday_D;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-043;saturday;D;55;;R-043_saturday_D;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-043;sunday;D;55;;R-043_sunday_D;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-043;thursday;D;55;;R-043_thursday_D;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-043;tuesday;D;55;;R-043_tuesday_D;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-043;wednesday;D;55;;R-043_wednesday_D;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-043;friday;E;55;;R-043_friday_E;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-043;monday;E;55;;R-043_monday_E;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-043;saturday;E;55;;R-043_saturday_E;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-043;sunday;E;55;;R-043_sunday_E;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-043;thursday;E;55;;R-043_thursday_E;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-043;tuesday;E;55;;R-043_tuesday_E;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-043;wednesday;E;55;;R-043_wednesday_E;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-043;friday;F;55;;R-043_friday_F;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-043;monday;F;55;;R-043_monday_F;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-043;saturday;F;55;;R-043_saturday_F;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-043;sunday;F;55;;R-043_sunday_F;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-043;thursday;F;55;;R-043_thursday_F;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-043;tuesday;F;55;;R-043_tuesday_F;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-043;wednesday;F;55;;R-043_wednesday_F;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-043;friday;G;55;;R-043_friday_G;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-043;monday;G;55;;R-043_monday_G;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-043;saturday;G;55;;R-043_saturday_G;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-043;sunday;G;55;;R-043_sunday_G;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-043;thursday;G;55;;R-043_thursday_G;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-043;tuesday;G;55;;R-043_tuesday_G;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-043;wednesday;G;55;;R-043_wednesday_G;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-044;friday;A;50;;R-044_friday_A;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-044;monday;A;50;;R-044_monday_A;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-044;saturday;A;50;;R-044_saturday_A;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-044;sunday;A;50;;R-044_sunday_A;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-044;thursday;A;50;;R-044_thursday_A;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-044;tuesday;A;50;;R-044_tuesday_A;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-044;wednesday;A;50;;R-044_wednesday_A;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-044;friday;B;50;;R-044_friday_B;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-044;monday;B;50;;R-044_monday_B;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-044;saturday;B;50;;R-044_saturday_B;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-044;sunday;B;50;;R-044_sunday_B;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-044;thursday;B;50;;R-044_thursday_B;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-044;tuesday;B;50;;R-044_tuesday_B;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-044;wednesday;B;50;;R-044_wednesday_B;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-044;friday;C;50;;R-044_friday_C;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-044;monday;C;50;;R-044_monday_C;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-044;saturday;C;50;;R-044_saturday_C;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-044;sunday;C;50;;R-044_sunday_C;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-044;tuesday;C;50;;R-044_tuesday_C;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-044;wednesday;C;50;;R-044_wednesday_C;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-044;friday;D;50;;R-044_friday_D;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-044;monday;D;50;;R-044_monday_D;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-044;saturday;D;50;;R-044_saturday_D;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-044;sunday;D;50;;R-044_sunday_D;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-044;thursday;D;50;;R-044_thursday_D;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-044;tuesday;D;50;;R-044_tuesday_D;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-044;wednesday;D;50;;R-044_wednesday_D;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-044;friday;E;50;;R-044_friday_E;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-044;monday;E;50;;R-044_monday_E;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-044;saturday;E;50;;R-044_saturday_E;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-044;sunday;E;50;;R-044_sunday_E;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-044;thursday;E;50;;R-044_thursday_E;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-044;tuesday;E;50;;R-044_tuesday_E;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-044;wednesday;E;50;;R-044_wednesday_E;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-044;friday;F;50;;R-044_friday_F;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-044;monday;F;50;;R-044_monday_F;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-044;saturday;F;50;;R-044_saturday_F;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-044;sunday;F;50;;R-044_sunday_F;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-044;thursday;F;50;;R-044_thursday_F;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-044;tuesday;F;50;;R-044_tuesday_F;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-044;wednesday;F;50;;R-044_wednesday_F;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-044;friday;G;50;;R-044_friday_G;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-044;monday;G;50;;R-044_monday_G;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-044;saturday;G;50;;R-044_saturday_G;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-044;sunday;G;50;;R-044_sunday_G;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-044;thursday;G;50;;R-044_thursday_G;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-044;tuesday;G;50;;R-044_tuesday_G;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-044;wednesday;G;50;;R-044_wednesday_G;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-045;friday;A;50;;R-045_friday_A;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-045;monday;A;50;;R-045_monday_A;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-045;saturday;A;50;;R-045_saturday_A;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-045;sunday;A;50;;R-045_sunday_A;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-045;thursday;A;50;;R-045_thursday_A;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-045;tuesday;A;50;;R-045_tuesday_A;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-045;wednesday;A;50;;R-045_wednesday_A;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-045;friday;B;50;;R-045_friday_B;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-045;monday;B;50;;R-045_monday_B;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-045;saturday;B;50;;R-045_saturday_B;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-045;sunday;B;50;;R-045_sunday_B;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-045;thursday;B;50;;R-045_thursday_B;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-045;tuesday;B;50;;R-045_tuesday_B;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-045;wednesday;B;50;;R-045_wednesday_B;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-045;friday;C;50;;R-045_friday_C;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-045;monday;C;50;;R-045_monday_C;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-045;saturday;C;50;;R-045_saturday_C;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-045;sunday;C;50;;R-045_sunday_C;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-045;tuesday;C;50;;R-045_tuesday_C;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-045;wednesday;C;50;;R-045_wednesday_C;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-045;friday;D;50;;R-045_friday_D;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-045;monday;D;50;;R-045_monday_D;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-045;saturday;D;50;;R-045_saturday_D;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-045;sunday;D;50;;R-045_sunday_D;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-045;thursday;D;50;;R-045_thursday_D;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-045;tuesday;D;50;;R-045_tuesday_D;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-045;wednesday;D;50;;R-045_wednesday_D;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-045;friday;E;50;;R-045_friday_E;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-045;monday;E;50;;R-045_monday_E;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-045;saturday;E;50;;R-045_saturday_E;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-045;sunday;E;50;;R-045_sunday_E;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-045;thursday;E;50;;R-045_thursday_E;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-045;tuesday;E;50;;R-045_tuesday_E;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-045;wednesday;E;50;;R-045_wednesday_E;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-045;friday;F;50;;R-045_friday_F;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-045;monday;F;50;;R-045_monday_F;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-045;saturday;F;50;;R-045_saturday_F;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-045;sunday;F;50;;R-045_sunday_F;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-045;thursday;F;50;;R-045_thursday_F;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-045;tuesday;F;50;;R-045_tuesday_F;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-045;wednesday;F;50;;R-045_wednesday_F;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-045;friday;G;50;;R-045_friday_G;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-045;monday;G;50;;R-045_monday_G;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-045;saturday;G;50;;R-045_saturday_G;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-045;sunday;G;50;;R-045_sunday_G;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-045;thursday;G;50;;R-045_thursday_G;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-045;tuesday;G;50;;R-045_tuesday_G;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-045;wednesday;G;50;;R-045_wednesday_G;ACAS,ACES,AUDA,DATA,TMAN,TMSU
R-046;friday;A;140;;R-046_friday_A;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-046;monday;A;140;;R-046_monday_A;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-046;saturday;A;140;;R-046_saturday_A;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-046;sunday;A;140;;R-046_sunday_A;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-046;thursday;A;140;;R-046_thursday_A;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-046;tuesday;A;140;;R-046_tuesday_A;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-046;wednesday;A;140;;R-046_wednesday_A;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-046;friday;B;140;;R-046_friday_B;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-046;monday;B;140;;R-046_monday_B;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-046;saturday;B;140;;R-046_saturday_B;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-046;sunday;B;140;;R-046_sunday_B;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-046;thursday;B;140;;R-046_thursday_B;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-046;tuesday;B;140;;R-046_tuesday_B;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-046;wednesday;B;140;;R-046_wednesday_B;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-046;friday;C;140;;R-046_friday_C;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-046;monday;C;140;;R-046_monday_C;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-046;saturday;C;140;;R-046_saturday_C;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-046;sunday;C;140;;R-046_sunday_C;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-046;tuesday;C;140;;R-046_tuesday_C;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-046;wednesday;C;140;;R-046_wednesday_C;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-046;friday;D;140;;R-046_friday_D;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-046;monday;D;140;;R-046_monday_D;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-046;saturday;D;140;;R-046_saturday_D;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-046;sunday;D;140;;R-046_sunday_D;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-046;thursday;D;140;;R-046_thursday_D;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-046;tuesday;D;140;;R-046_tuesday_D;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-046;wednesday;D;140;;R-046_wednesday_D;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-046;friday;E;140;;R-046_friday_E;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-046;monday;E;140;;R-046_monday_E;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-046;saturday;E;140;;R-046_saturday_E;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-046;sunday;E;140;;R-046_sunday_E;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-046;thursday;E;140;;R-046_thursday_E;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-046;tuesday;E;140;;R-046_tuesday_E;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-046;wednesday;E;140;;R-046_wednesday_E;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-046;friday;F;140;;R-046_friday_F;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-046;monday;F;140;;R-046_monday_F;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-046;saturday;F;140;;R-046_saturday_F;ACAS,ACES,AUDA,DATA,TAUT,TMSU
R-046;sunday;F;140;;R-046_sunday_F;ACAS,ACES,AUDA,DATA,TAUT,TMSU
