termCode;crn;subjCode;crseNumb;title;campus;seats;semester;programsAmount;block;beginTime;endTime;startDate;endDate;monday;tuesday;wednesday;thursday;friday;saturday;sunday;requiredFloor;specialRequirement;crossList;crossListSeats
202520;22232;DAFI;00206;Mecánica;A;60;02;9;A;0810;0940;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;22232;DAFI;00206;Mecánica;A;60;02;9;A;0810;0940;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;22232;DAFI;00206;Mecánica;A;60;02;9;A;0810;0940;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;22248;DAIM;00705;Geomecánica I;A;50;05;1;A;0810;0940;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;22248;DAIM;00705;Geomecánica I;A;50;05;1;A;0810;0940;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;22249;DAIM;00302;Pr. Introducción a la Minería;A;50;03;1;A;0810;0940;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;22249;DAIM;00302;Pr. Introducción a la Minería;A;50;03;1;A;0810;0940;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;22252;DAFI;00506;Electromagnetismo;A;60;04;8;A;0810;0940;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;22252;DAFI;00506;Electromagnetismo;A;60;04;8;B;0955;1125;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;22252;DAFI;00506;Electromagnetismo;A;60;04;8;C;1140;1310;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;22253;DAFI;00506;Electromagnetismo;A;60;04;8;A;0810;0940;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;22253;DAFI;00506;Electromagnetismo;A;60;04;8;B;0955;1125;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;22253;DAFI;00506;Electromagnetismo;A;60;04;8;C;1140;1310;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;22254;DAFI;00506;Electromagnetismo;A;35;04;8;A;0810;0940;18-08-2025;19-12-2025;;;Y;;;;;;;LCDAFI005;65
202520;22254;DAFI;00506;Electromagnetismo;A;35;04;8;B;0955;1125;18-08-2025;19-12-2025;;;;Y;;;;;;LCDAFI005;65
202520;22254;DAFI;00506;Electromagnetismo;A;35;04;8;C;1140;1310;18-08-2025;19-12-2025;Y;;;;;;;;;LCDAFI005;65
202520;22256;DAFI;00207;Física I;A;35;02;2;A;0810;0940;18-08-2025;19-12-2025;;;Y;;;;;;;LCDAFI003;50
202520;22256;DAFI;00207;Física I;A;35;02;2;B;0955;1125;18-08-2025;19-12-2025;;;;;Y;;;;;LCDAFI003;50
202520;22256;DAFI;00207;Física I;A;35;02;2;B;0955;1125;18-08-2025;19-12-2025;Y;;;;;;;;;LCDAFI003;50
202520;22278;DAFI;00310;Fisica II;A;4;03;1;B;0955;1125;18-08-2025;19-12-2025;;;;;Y;;;;;LCDAFI004;60
202520;22278;DAFI;00310;Fisica II;A;4;03;1;C;1140;1310;18-08-2025;19-12-2025;;;Y;;;;;;;LCDAFI004;60
202520;22278;DAFI;00310;Fisica II;A;4;03;1;C;1140;1310;18-08-2025;19-12-2025;;Y;;;;;;;;LCDAFI004;60
202520;22283;DAFI;00104;Introducción a la Física;A;20;01;9;A;0810;0940;18-08-2025;19-12-2025;;;;;Y;;;;;LCDAFI002;60
202520;22283;DAFI;00104;Introducción a la Física;A;20;01;9;A;0810;0940;18-08-2025;19-12-2025;;;;Y;;;;;;LCDAFI002;60
202520;22283;DAFI;00104;Introducción a la Física;A;20;01;9;A;0810;0940;18-08-2025;19-12-2025;;Y;;;;;;;;LCDAFI002;60
202520;22286;DDOC;02020;Comunicación Efectiva II;A;30;02;13;F;1800;1930;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;22287;DDOC;02020;Comunicación Efectiva II;A;30;02;13;E;1615;1745;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;22288;DDOC;02020;Comunicación Efectiva II;A;30;02;13;F;1800;1930;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;22296;DAIQ;00703;Trat. de Aguas y Efluentes Líq;A;25;06;1;A;0810;0940;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;22296;DAIQ;00703;Trat. de Aguas y Efluentes Líq;A;25;06;1;B;0955;1125;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;22296;DAIQ;00703;Trat. de Aguas y Efluentes Líq;A;25;06;1;C;1140;1310;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;22296;DAIQ;00703;Trat. de Aguas y Efluentes Líq;A;25;06;1;D;1430;1600;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;22297;DAIQ;00505;Legislación Ambiental;A;20;05;1;E;1615;1745;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;22297;DAIQ;00505;Legislación Ambiental;A;20;05;1;F;1800;1930;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;22297;DAIQ;00505;Legislación Ambiental;A;20;05;1;F;1800;1930;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;22297;DAIQ;00505;Legislación Ambiental;A;20;05;1;G;1945;2115;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;22298;DAIQ;00504;Ecología y Biodiversidad;A;25;05;1;D;1430;1600;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;22298;DAIQ;00504;Ecología y Biodiversidad;A;25;05;1;D;1430;1600;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;22298;DAIQ;00504;Ecología y Biodiversidad;A;25;05;1;E;1615;1745;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;22298;DAIQ;00504;Ecología y Biodiversidad;A;25;05;1;E;1615;1745;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;22299;DAIQ;00815;Evaluación Impacto Ambiental;A;20;08;1;B;0955;1125;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;22299;DAIQ;00815;Evaluación Impacto Ambiental;A;20;08;1;B;0955;1125;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;22299;DAIQ;00815;Evaluación Impacto Ambiental;A;20;08;1;C;1140;1310;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;22299;DAIQ;00815;Evaluación Impacto Ambiental;A;20;08;1;E;1615;1745;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;22300;DAIQ;00903;Cart. Ambiental y Sist. de Inf;A;20;08;1;D;1430;1600;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;22300;DAIQ;00903;Cart. Ambiental y Sist. de Inf;A;20;08;1;F;1800;1930;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;22300;DAIQ;00903;Cart. Ambiental y Sist. de Inf;A;20;08;1;G;1945;2115;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;22300;DAIQ;00903;Cart. Ambiental y Sist. de Inf;A;20;08;1;G;1945;2115;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;22301;DAIQ;00904;Sistema Integrado de Gestión;A;20;08;1;D;1430;1600;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;22301;DAIQ;00904;Sistema Integrado de Gestión;A;20;08;1;D;1430;1600;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;22301;DAIQ;00904;Sistema Integrado de Gestión;A;20;08;1;E;1615;1745;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;22301;DAIQ;00904;Sistema Integrado de Gestión;A;20;08;1;G;1945;2115;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;22302;DAIQ;09057;Baterías de ion litio;A;20;06;2;A;0810;0940;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;22302;DAIQ;09057;Baterías de ion litio;A;20;06;2;E;1615;1745;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;22304;DAFI;00306;Física II;A;36;03;2;B;0955;1125;18-08-2025;19-12-2025;;;;;Y;;;;;LCDAFI004;60
202520;22304;DAFI;00306;Física II;A;36;03;2;C;1140;1310;18-08-2025;19-12-2025;;;Y;;;;;;;LCDAFI004;60
202520;22304;DAFI;00306;Física II;A;36;03;2;C;1140;1310;18-08-2025;19-12-2025;;Y;;;;;;;;LCDAFI004;60
202520;22325;EAED;00853;Práctica V: Profesional II;A;7;08;1;E;1615;1745;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;22326;EAED;01020;Práctica V;A;6;10;1;F;1800;1930;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;22334;DAIS;00407;Estructuras de Datos;A;40;04;1;C;1140;1310;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;22334;DAIS;00407;Estructuras de Datos;A;40;04;1;D;1430;1600;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;22340;DAAC;00301;Contabilidad I;A;45;03;2;B;0955;1125;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;22340;DAAC;00301;Contabilidad I;A;45;03;2;B;0955;1125;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;22340;DAAC;00301;Contabilidad I;A;45;03;2;C;1140;1310;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;22365;EAED;00491;Juegos e Infancias;A;40;04;1;B;0955;1125;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;22365;EAED;00491;Juegos e Infancias;A;40;04;1;C;1140;1310;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;22365;EAED;00491;Juegos e Infancias;A;40;04;1;E;1615;1745;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;22368;EAED;00494;Práctica 3;A;10;04;1;C;1140;1310;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;22383;DAMA;00243;Geometria Euclidiana;A;5;02;2;B;0955;1125;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;22385;EAED;00295;Diseño Aprendizajes Inclusivos;A;26;02;1;A;0810;0940;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;22385;EAED;00295;Diseño Aprendizajes Inclusivos;A;26;02;1;B;0955;1125;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;22385;EAED;00295;Diseño Aprendizajes Inclusivos;A;26;02;1;C;1140;1310;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;22386;EAED;00296;Práctica 1;A;10;02;1;E;1615;1745;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;22387;EAED;00296;Práctica 1;A;10;02;1;E;1615;1745;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;22388;EAED;00494;Práctica 3;A;12;04;1;B;0955;1125;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;22391;DAMA;00188;Matemáticas I;A;20;01;1;A;0810;0940;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;22391;DAMA;00188;Matemáticas I;A;20;01;1;A;0810;0940;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;22391;DAMA;00188;Matemáticas I;A;20;01;1;A;0810;0940;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;22391;DAMA;00188;Matemáticas I;A;20;01;1;A;0810;0940;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;22394;DAFI;00104;Introducción a la Física;A;60;01;9;A;0810;0940;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;22394;DAFI;00104;Introducción a la Física;A;60;01;9;A;0810;0940;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;22394;DAFI;00104;Introducción a la Física;A;60;01;9;A;0810;0940;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;22396;DAFI;00104;Introducción a la Física;A;60;01;9;A;0810;0940;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;22396;DAFI;00104;Introducción a la Física;A;60;01;9;A;0810;0940;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;22396;DAFI;00104;Introducción a la Física;A;60;01;9;A;0810;0940;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;22397;DAIQ;00600;Termodinámica;A;80;03;8;B;0955;1125;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;22397;DAIQ;00600;Termodinámica;A;80;03;8;B;0955;1125;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;22397;DAIQ;00600;Termodinámica;A;80;03;8;E;1615;1745;18-08-2025;19-12-2025;;;;;Y;;;PISO1;ANFI;;
202520;22398;DAIQ;00619;Proyecto Ingeniería Energética;A;25;04;1;F;1800;1930;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;22398;DAIQ;00619;Proyecto Ingeniería Energética;A;25;04;1;G;1945;2115;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;22398;DAIQ;00619;Proyecto Ingeniería Energética;A;25;04;1;G;1945;2115;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;22399;DAIQ;00507;Fenómenos de Superficies;A;25;05;1;A;0810;0940;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;22399;DAIQ;00507;Fenómenos de Superficies;A;25;05;1;E;1615;1745;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;22399;DAIQ;00507;Fenómenos de Superficies;A;25;05;1;E;1615;1745;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;22401;DAIQ;00610;Pr. Simulación y Opt. de Proc;A;25;06;1;B;0955;1125;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;22401;DAIQ;00610;Pr. Simulación y Opt. de Proc;A;25;06;1;D;1430;1600;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;22401;DAIQ;00610;Pr. Simulación y Opt. de Proc;A;25;06;1;D;1430;1600;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;22403;DAMA;00265;Cálculo II;A;60;02;9;B;0955;1125;18-08-2025;19-12-2025;;Y;;;;;;;;LCDAMA006;85
202520;22403;DAMA;00265;Cálculo II;A;60;02;9;B;0955;1125;18-08-2025;19-12-2025;Y;;;;;;;;;LCDAMA006;85
202520;22403;DAMA;00265;Cálculo II;A;60;02;9;C;1140;1310;18-08-2025;19-12-2025;;;Y;;;;;;;LCDAMA006;85
202520;22403;DAMA;00265;Cálculo II;A;60;02;9;D;1430;1600;18-08-2025;19-12-2025;;;;;Y;;;;;LCDAMA006;85
202520;22405;DAIQ;00706;Pr. Dinám. de Proc. y Control;A;30;08;1;D;1430;1600;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;22407;DAIQ;09051;Minería y Desarr. Sostenible;A;25;06;2;D;1430;1600;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;22407;DAIQ;09051;Minería y Desarr. Sostenible;A;25;06;2;E;1615;1745;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;22410;DAMA;00136;Álgebra I;A;80;01;12;A;0810;0940;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;22410;DAMA;00136;Álgebra I;A;80;01;12;B;0955;1125;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;22410;DAMA;00136;Álgebra I;A;80;01;12;C;1140;1310;18-08-2025;19-12-2025;;Y;;;;;;;;;
202520;22410;DAMA;00136;Álgebra I;A;80;01;12;D;1430;1600;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;22412;DAMA;00235;Cálculo II;A;25;02;10;B;0955;1125;18-08-2025;19-12-2025;;Y;;;;;;;;LCDAMA006;85
202520;22412;DAMA;00235;Cálculo II;A;25;02;10;B;0955;1125;18-08-2025;19-12-2025;Y;;;;;;;;;LCDAMA006;85
202520;22412;DAMA;00235;Cálculo II;A;25;02;10;C;1140;1310;18-08-2025;19-12-2025;;;Y;;;;;;;LCDAMA006;85
202520;22412;DAMA;00235;Cálculo II;A;25;02;10;D;1430;1600;18-08-2025;19-12-2025;;;;;Y;;;;;LCDAMA006;85
202520;22413;DAMA;00236;Álgebra II;A;25;02;10;A;0810;0940;18-08-2025;19-12-2025;Y;;;;;;;;;LCDAMA013;65
202520;22413;DAMA;00236;Álgebra II;A;25;02;10;B;0955;1125;18-08-2025;19-12-2025;;;Y;;;;;;;LCDAMA013;65
202520;22413;DAMA;00236;Álgebra II;A;25;02;10;C;1140;1310;18-08-2025;19-12-2025;;;;;Y;;;;;LCDAMA013;65
202520;22413;DAMA;00236;Álgebra II;A;25;02;10;C;1140;1310;18-08-2025;19-12-2025;;Y;;;;;;;;LCDAMA013;65
202520;22465;DAIC;04101;Tecnologia Y Construccion 3 :;A;40;04;1;F;1800;1930;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;22465;DAIC;04101;Tecnologia Y Construccion 3 :;A;40;04;1;G;1945;2115;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;22466;DAIC;07100;Tecnologia Y Construccion 6 :;A;35;07;1;B;0955;1125;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;22466;DAIC;07100;Tecnologia Y Construccion 6 :;A;35;07;1;G;1945;2115;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;22467;DAIC;08101;Tecnologia Y Construccion 7 :;A;35;08;1;F;1800;1930;18-08-2025;19-12-2025;;;;Y;;;;;;;
202520;22467;DAIC;08101;Tecnologia Y Construccion 7 :;A;35;08;1;G;1945;2115;18-08-2025;19-12-2025;;;;;;;;;;;
202520;22469;DAMA;00236;Álgebra II;A;25;02;10;A;0810;0940;18-08-2025;19-12-2025;Y;;;;;;;;;LCDAMA012;85
202520;22469;DAMA;00236;Álgebra II;A;25;02;10;B;0955;1125;18-08-2025;19-12-2025;;;Y;;;;;;;LCDAMA012;85
202520;22469;DAMA;00236;Álgebra II;A;25;02;10;C;1140;1310;18-08-2025;19-12-2025;;;;;Y;;;;;LCDAMA012;85
202520;22469;DAMA;00236;Álgebra II;A;25;02;10;C;1140;1310;18-08-2025;19-12-2025;;Y;;;;;;;;LCDAMA012;85
202520;22470;DAMA;00265;Cálculo II;A;60;02;9;B;0955;1125;18-08-2025;19-12-2025;;Y;;;;;;;;LCDAMA001;85
202520;22470;DAMA;00265;Cálculo II;A;60;02;9;B;0955;1125;18-08-2025;19-12-2025;Y;;;;;;;;;LCDAMA001;85
202520;22470;DAMA;00265;Cálculo II;A;60;02;9;C;1140;1310;18-08-2025;19-12-2025;;;Y;;;;;;;LCDAMA001;85
202520;22470;DAMA;00265;Cálculo II;A;60;02;9;D;1430;1600;18-08-2025;19-12-2025;;;;;Y;;;;;LCDAMA001;85
202520;22471;DAMA;00265;Cálculo II;A;60;02;9;B;0955;1125;18-08-2025;19-12-2025;;Y;;;;;;;;LCDAMA002;85
202520;22471;DAMA;00265;Cálculo II;A;60;02;9;B;0955;1125;18-08-2025;19-12-2025;Y;;;;;;;;;LCDAMA002;85
202520;22471;DAMA;00265;Cálculo II;A;60;02;9;C;1140;1310;18-08-2025;19-12-2025;;;Y;;;;;;;LCDAMA002;85
202520;22471;DAMA;00265;Cálculo II;A;60;02;9;D;1430;1600;18-08-2025;19-12-2025;;;;;Y;;;;;LCDAMA002;85
202520;22472;DAMA;00265;Cálculo II;A;60;02;9;B;0955;1125;18-08-2025;19-12-2025;;Y;;;;;;;;LCDAMA003;85
202520;22472;DAMA;00265;Cálculo II;A;60;02;9;B;0955;1125;18-08-2025;19-12-2025;Y;;;;;;;;;LCDAMA003;85
202520;22472;DAMA;00265;Cálculo II;A;60;02;9;C;1140;1310;18-08-2025;19-12-2025;;;Y;;;;;;;LCDAMA003;85
202520;22472;DAMA;00265;Cálculo II;A;60;02;9;D;1430;1600;18-08-2025;19-12-2025;;;;;Y;;;;;LCDAMA003;85
202520;22473;DAMA;00265;Cálculo II;A;60;02;9;B;0955;1125;18-08-2025;19-12-2025;;Y;;;;;;;;LCDAMA004;85
202520;22473;DAMA;00265;Cálculo II;A;60;02;9;B;0955;1125;18-08-2025;19-12-2025;Y;;;;;;;;;LCDAMA004;85
202520;22473;DAMA;00265;Cálculo II;A;60;02;9;C;1140;1310;18-08-2025;19-12-2025;;;Y;;;;;;;LCDAMA004;85
202520;22473;DAMA;00265;Cálculo II;A;60;02;9;D;1430;1600;18-08-2025;19-12-2025;;;;;Y;;;;;LCDAMA004;85
202520;22474;DAMA;00265;Cálculo II;A;60;02;9;B;0955;1125;18-08-2025;19-12-2025;;Y;;;;;;;;LCDAMA005;85
202520;22474;DAMA;00265;Cálculo II;A;60;02;9;B;0955;1125;18-08-2025;19-12-2025;Y;;;;;;;;;LCDAMA005;85
202520;22474;DAMA;00265;Cálculo II;A;60;02;9;C;1140;1310;18-08-2025;19-12-2025;;;Y;;;;;;;LCDAMA005;85
202520;22474;DAMA;00265;Cálculo II;A;60;02;9;D;1430;1600;18-08-2025;19-12-2025;;;;;Y;;;;;LCDAMA005;85
202520;22475;DAMA;00266;Álgebra II;A;60;02;9;A;0810;0940;18-08-2025;19-12-2025;Y;;;;;;;;;LCDAMA008;85
202520;22475;DAMA;00266;Álgebra II;A;60;02;9;B;0955;1125;18-08-2025;19-12-2025;;;Y;;;;;;;LCDAMA008;85
202520;22475;DAMA;00266;Álgebra II;A;60;02;9;C;1140;1310;18-08-2025;19-12-2025;;;;;Y;;;;;LCDAMA008;85
202520;22475;DAMA;00266;Álgebra II;A;60;02;9;C;1140;1310;18-08-2025;19-12-2025;;Y;;;;;;;;LCDAMA008;85
202520;22476;DAMA;00266;Álgebra II;A;60;02;9;A;0810;0940;18-08-2025;19-12-2025;Y;;;;;;;;;LCDAMA009;85
202520;22476;DAMA;00266;Álgebra II;A;60;02;9;B;0955;1125;18-08-2025;19-12-2025;;;Y;;;;;;;LCDAMA009;85
202520;22476;DAMA;00266;Álgebra II;A;60;02;9;C;1140;1310;18-08-2025;19-12-2025;;;;;Y;;;;;LCDAMA009;85
202520;22476;DAMA;00266;Álgebra II;A;60;02;9;C;1140;1310;18-08-2025;19-12-2025;;Y;;;;;;;;LCDAMA009;85
202520;22477;DAMA;00266;Álgebra II;A;60;02;9;A;0810;0940;18-08-2025;19-12-2025;Y;;;;;;;;;LCDAMA010;85
202520;22477;DAMA;00266;Álgebra II;A;60;02;9;B;0955;1125;18-08-2025;19-12-2025;;;Y;;;;;;;LCDAMA010;85
202520;22477;DAMA;00266;Álgebra II;A;60;02;9;C;1140;1310;18-08-2025;19-12-2025;;;;;Y;;;;;LCDAMA010;85
202520;22477;DAMA;00266;Álgebra II;A;60;02;9;C;1140;1310;18-08-2025;19-12-2025;;Y;;;;;;;;LCDAMA010;85
202520;22478;DAMA;00266;Álgebra II;A;60;02;9;A;0810;0940;18-08-2025;19-12-2025;Y;;;;;;;;;LCDAMA011;85
202520;22478;DAMA;00266;Álgebra II;A;60;02;9;B;0955;1125;18-08-2025;19-12-2025;;;Y;;;;;;;LCDAMA011;85
202520;22478;DAMA;00266;Álgebra II;A;60;02;9;C;1140;1310;18-08-2025;19-12-2025;;;;;Y;;;;;LCDAMA011;85
202520;22478;DAMA;00266;Álgebra II;A;60;02;9;C;1140;1310;18-08-2025;19-12-2025;;Y;;;;;;;;LCDAMA011;85
202520;22479;DAMA;00266;Álgebra II;A;60;02;9;A;0810;0940;18-08-2025;19-12-2025;Y;;;;;;;;;LCDAMA012;85
202520;22479;DAMA;00266;Álgebra II;A;60;02;9;B;0955;1125;18-08-2025;19-12-2025;;;Y;;;;;;;LCDAMA012;85
202520;22479;DAMA;00266;Álgebra II;A;60;02;9;C;1140;1310;18-08-2025;19-12-2025;;;;;Y;;;;;LCDAMA012;85
202520;22479;DAMA;00266;Álgebra II;A;60;02;9;C;1140;1310;18-08-2025;19-12-2025;;Y;;;;;;;;LCDAMA012;85
202520;22480;DAMA;00266;Álgebra II;A;60;02;9;A;0810;0940;18-08-2025;19-12-2025;Y;;;;;;;;;LCDAMA013;65
202520;22480;DAMA;00266;Álgebra II;A;60;02;9;B;0955;1125;18-08-2025;19-12-2025;;;Y;;;;;;;LCDAMA013;65
202520;22480;DAMA;00266;Álgebra II;A;60;02;9;C;1140;1310;18-08-2025;19-12-2025;;;;;Y;;;;;LCDAMA013;65
202520;22480;DAMA;00266;Álgebra II;A;60;02;9;C;1140;1310;18-08-2025;19-12-2025;;Y;;;;;;;;LCDAMA013;65
202520;22481;DAMA;00247;Cálculo II;A;40;02;2;B;0955;1125;18-08-2025;19-12-2025;;Y;;;;;;;;LCDAMA016;60
202520;22481;DAMA;00247;Cálculo II;A;40;02;2;C;1140;1310;18-08-2025;19-12-2025;Y;;;;;;;;;LCDAMA016;60
202520;22481;DAMA;00247;Cálculo II;A;40;02;2;F;1800;1930;18-08-2025;19-12-2025;;;;Y;;;;;;LCDAMA016;60
202520;22482;DAMA;00248;Álgebra II;A;40;02;2;D;1430;1600;18-08-2025;19-12-2025;;;;Y;;;;;;LCDAMA017;60
202520;22482;DAMA;00248;Álgebra II;A;40;02;2;D;1430;1600;18-08-2025;19-12-2025;Y;;;;;;;;;LCDAMA017;60
202520;22482;DAMA;00248;Álgebra II;A;40;02;2;E;1615;1745;18-08-2025;19-12-2025;;Y;;;;;;;;LCDAMA017;60
202520;22483;DAMA;00337;Estadística;A;60;03;2;A;0810;0940;18-08-2025;19-12-2025;;;;Y;;;;;;LCDAMA023;80
202520;22483;DAMA;00337;Estadística;A;60;03;2;D;1430;1600;18-08-2025;19-12-2025;Y;;;;;;;;;LCDAMA023;80
202520;22484;DAMA;00336;Estadística;A;60;03;8;B;0955;1125;18-08-2025;19-12-2025;;;;;Y;;;;;LCDAMA018;60
202520;22484;DAMA;00336;Estadística;A;60;03;8;C;1140;1310;18-08-2025;19-12-2025;;;Y;;;;;;;LCDAMA018;60
202520;22485;DAMA;00336;Estadística;A;60;03;8;B;0955;1125;18-08-2025;19-12-2025;;;;;Y;;;;;LCDAMA019;80
202520;22485;DAMA;00336;Estadística;A;60;03;8;D;1430;1600;18-08-2025;19-12-2025;;Y;;;;;;;;LCDAMA019;80
202520;22486;DAMA;00336;Estadística;A;60;03;8;B;0955;1125;18-08-2025;19-12-2025;;;;;Y;;;;;LCDAMA020;80
202520;22486;DAMA;00336;Estadística;A;60;03;8;E;1615;1745;18-08-2025;19-12-2025;Y;;;;;;;;;LCDAMA020;80
202520;22491;DAMA;00312;Estadística;A;20;03;9;B;0955;1125;18-08-2025;19-12-2025;;;;;Y;;;;;LCDAMA021;80
202520;22491;DAMA;00312;Estadística;A;20;03;9;D;1430;1600;18-08-2025;19-12-2025;;;;Y;;;;;;LCDAMA021;80
202520;22492;DAMA;00336;Estadística;A;60;03;8;B;0955;1125;18-08-2025;19-12-2025;;;;;Y;;;;;LCDAMA021;80
202520;22492;DAMA;00336;Estadística;A;60;03;8;D;1430;1600;18-08-2025;19-12-2025;;;;Y;;;;;;LCDAMA021;80
202520;22503;DAQU;00204;Química General;A;65;02;9;A;0810;0940;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;22503;DAQU;00204;Química General;A;65;02;9;B;0955;1125;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;22503;DAQU;00204;Química General;A;65;02;9;C;1140;1310;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;22504;DAQU;00204;Química General;A;65;02;9;A;0810;0940;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;22504;DAQU;00204;Química General;A;65;02;9;B;0955;1125;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;22504;DAQU;00204;Química General;A;65;02;9;C;1140;1310;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;22505;DAQU;00204;Química General;A;65;02;9;A;0810;0940;18-08-2025;19-12-2025;;;Y;;;;;;;;
202520;22505;DAQU;00204;Química General;A;65;02;9;B;0955;1125;18-08-2025;19-12-2025;;;;;Y;;;;;;
202520;22505;DAQU;00204;Química General;A;65;02;9;C;1140;1310;18-08-2025;19-12-2025;Y;;;;;;;;;;
202520;22506;DAQU;00204;Química General;A;65;02;9;A;0810;0940;18-08-2025;19-12-2025;;;Y;;;;;;;;
